idx,textO,textC,textE,textA,textN,cOPN,cCON,cEXT,cAGR,cNEU
1544,"I've always been pretty grounded in my routine, but joining a sorority at UT was a huge leap outside my comfort zone.  It was motivated by a desire to meet new people and make friends in a new city, far away from my hometown and past relationships. While I was initially disappointed with some aspects of the Greek system, I ultimately found the experience fulfilling and made some incredible friends, which far outweighs any initial negativity.","My main goal this semester is to make my parents proud by achieving excellent grades. To stay on track, I'm prioritizing my studies and minimizing distractions. I've created a study schedule and am actively seeking help when needed. Although it can be challenging balancing social life with academics, this goal is very important to me and the reward of good grades and my parent’s pride makes it all worthwhile.","Rushing and joining my sorority was an incredibly energizing social experience.  The friendships I've formed have been incredibly supportive and fun.  The positive energy of my sisters motivates me. On the other hand, dealing with the drama and competitiveness within the system was draining; it reaffirmed my preference for genuine connections over superficial ones.","My disagreements with my parents about my college life have been challenging. My priority is to maintain a loving relationship while also establishing my independence.  I attempt to communicate my feelings and perspective calmly, but sometimes boundaries need to be set to maintain my own well-being.  I prioritize open communication but also recognize my right to make my own decisions.","My recent breakup and the stress of adjusting to college life left me feeling anxious at times. Initially, I leaned on my support system of friends in my sorority. I also focused on activities that helped me relax, such as listening to music, and found a positive outlet in creating new friendships.  Distance from my ex-boyfriend and my support system have been effective in managing my emotions constructively.",n,y,y,y,n
1545,"I went to a foam party once.  It was totally unexpected—I usually prefer quiet nights in.  Amanda and Jennifer convinced me to go, and though I felt a little out of place at first, the crazy atmosphere was oddly exhilarating. Afterwards, I felt surprisingly happy and a little less uptight.","I really tried to stay on top of my homework this semester.  My strategy was to do it as I went along—which didn’t always work. Procrastination is a big enemy for me. Sometimes, I would fall behind, but I tried to catch up as best as I could, even if it was late into the night.  It felt pretty good to finish assignments, but the constant pressure and pressure of not being up-to-date was so stressful.","Being around my suite mates is usually draining.  Their constant shouting and cackling is overwhelming, and I find it hard to focus or relax.  I prefer smaller, quieter gatherings with close friends, or even just being alone.  This experience has definitely reinforced my preference for introversion.","I had a disagreement with Krystal about her obsession with her boyfriend. I tried to explain that it's important to maintain friendships, but she got defensive. I sort of just let it go because arguing with her is pointless, and I didn't feel like dealing with the drama.  My priority was preserving my own peace of mind; I didn't want to fight about it.","Losing my debit card really stressed me out. My initial response was panic—I felt like I was going to starve because I couldn't get food!  I calmed down after finding my ID, but the whole situation set off a bunch of worries.  Eventually, I reported it and tried to focus on getting a replacement.",y,n,n,n,y
1546,"I don't really seek out new experiences; I tend to stick to what's familiar and comfortable.  The idea of trying something completely new fills me with anxiety,  honestly.  I'd rather stay in my routine.","I struggle with setting and achieving long-term goals.  My attention span is short, and I get easily sidetracked.  I often procrastinate until the last minute, which adds to my stress and makes things much harder than they need to be.  It's a constant struggle.","Large social gatherings drain my energy.  I find them overwhelming and prefer smaller, more intimate settings with people I already know well.  Overwhelming social situations leave me feeling exhausted and anxious, leading me to withdraw and recharge in solitude.","I try to avoid conflict whenever possible.  If I disagree with someone, I often keep quiet to avoid confrontation. While I value harmony, sometimes this means I don't express my own needs or opinions effectively.","I experience anxiety frequently, especially in situations that feel uncertain or overwhelming.  My initial response is often to worry and overthink. However, I try to distract myself with small activities or just allow myself to feel the anxiety rather than fight it.",n,n,n,y,y
1547,"I haven't really tried anything drastically new lately.  My life feels pretty stuck in a rut, honestly. I mostly just dwell on the same old things—my classes, the guys I shouldn't be interested in, and my worries.  Maybe someday I'll be adventurous, but right now, sticking to the familiar is all I can manage.","I've definitely struggled with setting and achieving long-term goals.  School is a prime example.  I *want* to be an optometrist, but I can't seem to get myself to study. I lack the discipline to prioritize my schoolwork over my other preoccupations.  The biggest challenge is my inability to focus and overcome my procrastination. Any reward feels so far off it's hard to stay motivated.","Being around large groups of people completely drains me.  I prefer smaller, intimate settings with people I'm close to. Even then, my constant worrying and anxieties can make social interactions exhausting. It is always better to talk to people I already have relationships with, rather than trying to meet new people, and the anxiety of potentially making new friends weighs me down when I think about doing it. The draining interactions come when I am trying to be outgoing and act like I am fine with being around others when in reality I am internally screaming at myself.","Disagreements are tough. I tend to avoid conflict, even if I strongly disagree with someone. I often prioritize keeping the peace, even if it means compromising my own feelings. It's not that I'm a pushover, but confrontation is emotionally draining, and avoiding it feels less stressful. I prioritize harmony over conflict and will go out of my way to avoid confrontation, even if it will hurt me in the long run.","Stress and anxiety are constant companions.  My initial response is usually to overthink and worry about everything. I sometimes isolate myself, but I also try to distract myself with things I enjoy, though it often just leads me down a spiral of negative thoughts. Eventually, I talk to friends and family about my struggles, as they help to take some of that weight off my chest, and also pray to God for help.",y,n,y,y,y
1548,"I wouldn't say I'm someone who actively seeks out completely new experiences.  My essay shows I'm content with my routine, my relationship with Trent, and my plans for the future. The idea of attending UT is a big change, but it's more of a logical next step towards a stable career in nursing rather than a wild, spontaneous adventure.  I prefer familiarity and predictability.","Getting into UT and succeeding in nursing school is a huge goal requiring sustained effort. I'm planning my experiments carefully, and I'm thinking about how to organize my time effectively. While I'm not overly meticulous in my essay, the mention of planning and scheduling shows some effort towards organization.  I'm motivated by the desire for a secure future with Trent and a family, which pushes me to stay committed to my studies despite feeling overwhelmed at times.","The essay reveals I'm not particularly outgoing. My social interactions seem to be mostly limited to Trent and my coworker.  Spending time with Trent energizes me; it's a comforting and familiar connection.  Large social gatherings or unfamiliar social situations probably leave me feeling drained; the essay doesn't mention any such situations. I find comfort and fulfillment in close, intimate relationships.","I value my relationships. My relationship with Trent is a central theme in my writing.  Disagreements are not explicitly discussed, suggesting that I likely prioritize harmony and avoid conflict.  My desire for a future with Trent and a family highlights a cooperative and agreeable nature.  I probably try to find common ground and avoid confrontation in resolving disputes.","Starting college has caused me anxiety, as mentioned in my essay.  My initial response to stress is likely worry and possibly some self-doubt. I manage stress through planning and focusing on my long-term goals (marriage, family, nursing career).  The essay also shows a tendency to focus on the negative aspects of my life, such as my weight and my father's relationship with me.",n,y,n,y,n
1549,"I'm not one for radically new experiences.  While I value my friendships and being around people I know, I haven't sought out drastically different activities or environments lately. My focus has been more internal, working through some emotional complexities and rediscovering myself after a difficult breakup.  The process of healing and self-reflection has been a sort of ""new"" experience in its own right.","I wouldn't say I'm incredibly organized or methodical.  The breakup and its aftermath haven't been conducive to careful planning or long-term goal setting.  My focus has been on immediate emotional well-being and navigating a complex relationship shift, so I've prioritized emotional healing over strictly structured time management. My strategies have been more intuitive than rigidly planned.","Large social gatherings generally leave me feeling drained.  I prefer smaller, more intimate settings with close friends. The most memorable recent social experience has been spending time with my ex-boyfriend as we transition to friendship.  It’s been emotionally intense but revealing about my need for genuine connection and emotional support. It's helped me clarify what I want and don't want in a relationship.","Disagreements are tough for me. My instinct is to avoid open conflict. With my ex-boyfriend, the disagreements centered around his commitment issues and inconsistent behavior.  My priority was to maintain a civil relationship and retain our friendship, so I focused on compassionate communication, even when he wasn't meeting my needs or expectations.  This highlights a desire for harmony that occasionally overlooks the need for assertiveness.","The breakup has been incredibly stressful and anxiety-provoking. Initially, I experienced intense emotional ups and downs. To manage this, I relied on my support network and allowed myself to process my emotions without judgment.  Focusing on self-care, maintaining a healthy diet and some exercise helped restore a sense of normalcy and manage my emotional responses constructively.",y,n,n,n,n
1550,"I wouldn't say I'm someone who actively seeks out completely new experiences.  The essay shows I'm more comfortable in familiar settings and activities.  Playing volleyball again after a couple of years was a small step outside my usual routine, spurred more by the opportunity to socialize than a desire for novelty.  It felt alright, not particularly remarkable.","Getting a 4.0 GPA to get into business school is a huge goal for me, one that requires a lot of consistent effort. I plan to achieve this through effective time management and prioritizing my studies. Although, as the essay demonstrates, I sometimes get sidetracked,  the desire for academic success is a strong motivator.  The challenge is maintaining focus amidst distractions and social pressures.","The essay shows how I spent time with friends in a somewhat crowded environment.  While it wasn’t draining per se, it didn't particularly energize me either. I prefer smaller, more intimate interactions.  Large social gatherings can feel overwhelming, leading me to seek quieter moments of reflection; a preference clearly exhibited in my writing.","Disagreements aren’t something I readily engage with or address directly in the essay. When conflict arises,  I tend to avoid confrontation;  my priority is minimizing friction rather than directly resolving issues.  I value harmonious relationships and would rather let things slide than create tension.","My anxieties about my girlfriend and academic performance are evident in the essay. My immediate response to stress is often introspection and rumination. I try to cope by focusing on tasks I can control, like studying, but my emotions and worries clearly impact my overall state of mind, as reflected in the tone of my writing.",n,y,n,n,y
1551,"I tried rowing, something completely outside my comfort zone.  I was motivated by a desire to challenge myself physically and join a team, and despite initial fear, I found it empowering.  I felt a mix of exhaustion and exhilaration afterwards – something I enjoyed.","I set a goal of making the rowing team, requiring consistent training. I scheduled practices around my classes and other commitments, using a planner to stay organized.  While fatigue was a challenge, the reward of progress kept me committed. I found the process challenging but fulfilling in improving my physical fitness, even if I didn't make the team.","A social experience that energized me was spending time with Otto, despite all of my anxieties about this assignment. I found the exchange fulfilling because the connection felt authentic and supportive. I need regular interaction with close friends, even if those interactions are sometimes difficult.","I had a disagreement with Vivek about his confession of love. I reacted badly and angrily, prioritizing my immediate emotional comfort over his feelings.  While I regret this, it caused conflict and the eventual change in our friendship.","When my writing assignment was lost due to a computer error, I felt intense stress and frustration. My initial response was anger, but I channeled that into finishing the assignment. I handled it poorly but did handle it eventually and I continued, reminding myself of the importance of completing it.",n,y,y,y,y
1552,"I’m not really one for trying new things, especially not drastically different ones. College has been a huge shift from my hometown, and honestly, I find it all a bit overwhelming.  The whole frat scene is foreign to me, and even my close high school friends seem distant.  While I understand the importance of meeting new people, the experience has been more jarring than anything.","I wouldn’t say I’m the most organized person.  Big decisions, like choosing a fraternity, feel incredibly overwhelming, and I struggle with managing my time effectively.  I have goals, but keeping focused on them amidst the chaos of college life is tough.  The pressure of making significant life choices right now is definitely the biggest challenge I face.","Social situations often leave me feeling drained.  College has been a very different social experience than my high school life. The lack of connection with old friends and the strangeness of meeting new ones definitely leave me feeling exhausted more often than energized.   I prefer smaller, more intimate gatherings rather than large, boisterous parties.","I find myself disagreeing with people frequently, particularly Joshua, who’s incredibly judgmental.  Dealing with conflict is difficult; I tend to avoid direct confrontation.  I prioritize maintaining a sense of inner peace over resolving conflicts aggressively, even if it means internalizing my frustrations.","I get stressed and anxious easily. The uncertainty of college, the changing dynamics with friends, and the pressure to make important decisions all contribute to this. My initial response to stress is often avoidance, but I am trying to find healthier coping mechanisms. The constant feeling of being overwhelmed is definitely a recurring problem.",n,n,n,n,y
1553,"I wouldn't say I'm exactly adventurous.  My life mostly revolves around my relationship with Ben and my studies. I haven't really sought out many new experiences lately.  The last ""new"" thing I did was probably trying a new coffee shop – and even that was more out of convenience than a thirst for the unknown.","I have a lot of things I *should* be doing: studying, working, going to the gym. But keeping up with everything is tough. I struggle with procrastination. I make to-do lists, but honestly, sticking to them isn't a strength of mine.  I often prioritize what feels most urgent or emotionally appealing, which isn't always the most productive. The emotional turmoil of my relationship with Ben makes it even harder.","Social situations generally drain me, especially when I'm feeling stressed.  Like now, with my relationship with Ben hanging in the balance, being around people just feels overwhelming.  I value close, intimate connections, not large social gatherings.","I don't always handle disagreements well. When I'm stressed or insecure—like I am now because of Ben—my anxiety makes me avoid confrontation. I tend to internalize things rather than openly communicate my feelings. My priority is to avoid further conflict, even if it means I don't fully express myself.",I'm constantly worried about Ben. My anxieties about my relationship make it hard to focus on anything else. This whole situation is completely consuming.  I get very emotional easily and my feelings shift dramatically—from hope to despair in a matter of minutes. I sometimes find myself crying just thinking about it all.,n,n,n,n,y
1554,"I wouldn't say I'm particularly open to new experiences.  My focus is usually on things I already know and enjoy, like getting ready for my wedding or focusing on my relationships (or lack thereof). The thought of trying something completely outside my comfort zone doesn't really appeal to me;  I prefer familiarity and things that reinforce my existing beliefs about myself and how I deserve to be treated.","I'm not exactly known for my meticulous planning. When my mom got sick, things got chaotic, and my approach was more reactive than proactive.  While I did help her, it was more about immediate needs and less about long-term strategies. I prioritize what feels important in the moment.  Sustained effort isn't really my style;  I am more interested in immediate gratification.","Social situations can be either incredibly energizing or completely draining, depending on how much attention I receive.  Being the center of attention, feeling admired and treated like a princess, is invigorating.  If I'm ignored or not treated as I think I deserve, I quickly become drained and resentful. It's all about the validation I receive.","Disagreements are difficult for me. I don't tend to back down from my beliefs about how I deserve to be treated. If someone disagrees with me on that, conflict is inevitable. My priority is ensuring my needs are met, even if it means the other person's feelings are hurt.  Compromise is less important than asserting what I see as my right to be treated like a princess.","Stress and anxiety are frequent companions. When overwhelmed (like with my mom's illness and packing), I tend to become emotionally volatile.  My initial response might be anger or resentment, but I ultimately try to manage it by focusing on the positive aspects of the situation—the attention I'm getting from caring for my mother—and letting others take care of things. My feelings are my reality, and getting upset is a common emotion.",y,n,y,n,y
1555,"I haven't really sought out radically new experiences lately; life's been pretty hectic.  My focus has been more on navigating the challenges of college life and my sorority.  I guess joining the sorority itself was a bit out of the ordinary for my family, and I am proud of that. That’s definitely something new for my family and I.","Honestly, balancing school, my sorority, and my budding social life has been a challenge. I haven’t been super organized. My goal of making it through pledge week was a big commitment, and while I powered through, I don’t think I had the best time management. It was rewarding to achieve, but stressful!","Being in a sorority has been a great social experience;  I love being around people I am close to and feel like I really fit in. I feel energized when we hang out, when I am engaged, and can share with them what is going on in my life. It’s reaffirmed how much I value strong friendships and close relationships.","I try to be understanding, even when I disagree.  My parents’ lack of support with sorority dues has been tough, but I'm trying to communicate my feelings and find a compromise.  It’s important to me that they understand my happiness, and I’ll always try to work things out without conflict.","The stress of college, my sorority fees, and not having my own computer have gotten to me. I can be more anxious and stressed than I’d like, but my friends and the college environment really help me.  I've found that working out and establishing a new diet helps keep things in check.  I’m usually optimistic, but some days, the worries really weigh on me.",n,n,y,y,n
1556,"I've always been pretty adaptable; I don't usually shy away from new experiences.  For example, I tried smoking cigars and cigarettes once out of curiosity, wanting to understand what the experience was like. While I decided it wasn't for me (mostly due to my asthma), I don't regret trying it; it helped me understand my own preferences and limits better. I'm not one to get caught up in the details. I just do things and see what happens.  I'm pretty open to trying new things, though I'm not the most introspective person.","Maintaining good grades in school has always been a priority. It required consistent effort, planning, and prioritizing schoolwork over other activities.  Time management wasn't usually a problem; I naturally prioritize schoolwork, but I needed discipline to balance school with my budding social life this last year. The most rewarding part was graduating in the top 2% of my class; it demonstrated my commitment and the value I place on hard work.","I generally prefer smaller, more intimate social gatherings. Large parties, for example, leave me feeling drained and overwhelmed, rather than energized.  My understanding of myself suggests that I need downtime to recharge after interactions, so I tend to keep my social calendar somewhat moderate.  I'm comfortable being alone and tend to have an easy-going nature; that doesn't mean that I'm not friendly but I'm more of a listener than a talker.","I tend to avoid direct conflict. When disagreements arise, I often prioritize maintaining harmony over proving my point. My tendency is to let others have their way, even if I think they're wrong.  I believe that making others happy is more important than forcing my opinion on them. However, this has led to times where I may appear passive.","I don't tend to get overly stressed or anxious; I've always had the ability to let things go fairly easily. I don't get caught up in the specifics, and tend to let things happen without getting too worked up about them. Even when dealing with a difficult situation, like the recent car accident, I try to approach things rationally and not overthink. I usually don't dwell on problems, especially my mistakes.",n,y,n,y,n
1557,"I've always been drawn to creative endeavors, which is why I decided to try painting. I had never really painted before, and the experience of trying to create something visually appealing from nothing was both challenging and exciting. While I struggled to come up with a concept initially, the process itself felt liberating and ultimately rewarding, even if the final product still needs work.","I wouldn't say I'm particularly organized or goal-oriented; I tend to be rather spontaneous. However, I did manage to pick out an outfit for a party, which took a surprising 35 minutes. I needed to look good, and I'm happy with how that turned out. The experience was more about self-expression than rigorous planning or self-discipline.","Going to the fraternity party was definitely an energizing experience.  The interaction was fun, although superficial, and even though I questioned their motives, the lively atmosphere and the attention were enjoyable. It confirmed my preference for social settings where I can engage in lighthearted conversation and enjoy the company of others without demanding deep connections.","I don't always agree with people, especially the frat boys, and I can be rather blunt. There's a level of playful antagonism in my interaction with them, and though I'm certainly not always agreeable, I do believe they are worth the interaction as they're entertaining in their own way. I don't necessarily prioritize resolving conflict, but rather enjoy the playful back-and-forth dynamic.","I don't tend to get stressed or anxious easily; I’m generally laid-back. The only time I felt any sense of apprehension was wondering if the frat boys genuinely wanted to talk to me or if there were ulterior motives. However, that only served as a minor curiosity, and I quickly shrugged it off. My response was more about amusement and observation, rather than internal distress.",y,n,y,n,n
1558,"Trying out for the basketball team in college felt like a completely new experience.  High school ball was different; college is a whole other level of competition. What motivated me was the thrill of the challenge and the desire to continue something I loved.  I'm feeling pretty good about my chances, and the experience is definitely exciting.","Getting over my procrastination habit is a big goal.  I'm trying to use a planner and break down big assignments into smaller, manageable tasks. It's challenging to stay focused, but the reward of feeling more in control of my time is worth the effort.  The feeling of accomplishment when I complete a task on time is extremely rewarding.","Hearing the girls laughing in the hallway, and anticipating a night out at the club, really energizes me.  Being around people, the social energy, and the excitement of new experiences are what make these interactions so fulfilling.  It confirms that I thrive in social settings and that my extraverted nature is a source of happiness for me.",I haven't really had any major disagreements yet. College life has been pretty positive so far.  I pride myself on getting along with everyone.,"I haven't really experienced any significant stress or anxiety yet.  Things are going well and I am happy with my current situation,  College has been exciting and positive.",y,y,y,y,n
1559,"I tried online dating once, something completely outside my comfort zone.  I was motivated by a desire to meet new people and potentially find a romantic partner. The experience was mixed; I met a few interesting people, but mostly it felt draining and ultimately disappointing.","I set a goal to finish a large art project by a specific deadline. I struggled with time management, often procrastinating. I employed strategies like breaking down the project into smaller, manageable tasks, but I still fell behind schedule. It was rewarding to complete the project, but stressful and challenging to stay focused.","A recent social gathering left me feeling drained.  I felt pressure to participate in conversations and activities that didn't really interest me, leaving me exhausted afterward.  I prefer smaller, more intimate settings with people I'm comfortable with.","I recently disagreed with a friend about a sensitive topic. I tried to listen to their perspective and explain my own, focusing on finding common ground rather than winning the argument.  My priority was maintaining the friendship despite our differing viewpoints.","I felt overwhelmed and anxious before a big presentation. My initial response was to panic; however, I managed to calm down by deep breathing and visualizing a successful presentation.  The experience reinforced my need for better coping mechanisms for future stressful situations.",y,n,n,y,y
1560,"I don't often seek out entirely new experiences; I tend to stick to what's familiar and comfortable.  However, starting college was a significant shift in environment, and while initially daunting, the opportunity to make new friends like my current companion made it bearable, even enjoyable at times. The experience has been a mixed bag.","Maintaining a consistent schedule or achieving long-term goals hasn't been my strong suit.  The essay itself reveals my struggles with procrastination and time management, like consistently forgetting to use a planner.  While I recognize the value of planning, I haven't developed the necessary strategies to implement it effectively.  I find the lack of self-discipline challenging, but the rewards of connecting with friends and having fun outweigh my anxieties.","Spending time with my new friend energizes me;  the shared laughter and easy conversation are incredibly fulfilling. In contrast, large social gatherings or interactions with strangers often leave me feeling drained. This experience reinforced my preference for close, intimate relationships over broad social circles. The ability to connect deeply with a few people is more rewarding to me than superficial interactions with many.","I prioritize maintaining harmony in my relationships.  Even though I might have differing viewpoints, I strive for mutual understanding and avoid direct conflict.  For example, I tend to laugh along with people instead of expressing my disagreement.  My priority is to avoid upsetting others, even if it means suppressing my true feelings occasionally.","Stress often manifests as procrastination and a tendency to get bogged down in my own thoughts. While I might initially feel anxious or overwhelmed, I typically cope by focusing on enjoyable activities, like spending time with friends or listening to music. It takes some doing to find constructive approaches, but my overall approach is often avoidance-based.",n,n,n,y,n
1561,"I’m not really one for trying radically new things.  My essay shows that I'm curious about things like Lord of the Rings and Mountain Dew Code Red, but I don't actively seek out dramatically different experiences.  I tend to stick to what I know and enjoy.  The thought of immortality is intriguing, but I don't feel the need to explore that firsthand.","I’m fairly conscientious. My essay reflects this in my concern over managing my time effectively for studying, remembering homework and exams, and keeping on top of chores like laundry.  However, I also acknowledge a tendency towards procrastination (“I’ll probably get lazy again”).  My strategies involve making lists and setting reminders, but perfection isn't always a priority.  The challenge lies in balancing planning with the spontaneous aspects of my life.","I'm definitely more of an introvert.  The essay demonstrates my preference for spending time alone, pondering various thoughts and concerns.  While I have friends and study partners, my internal world is quite active.  Social interactions can be draining.  The descriptions of my roommate watching TV and me wondering if my music bothers them highlight that I'm not overly eager for constant social engagement.","I generally try to be agreeable. Although I don’t directly express conflict in the essay, my concern for not bothering my roommate with music suggests I'm mindful of other people's feelings.  My tendency towards indecision also hints at an avoidance of confrontation; choosing sushi or pasta indicates a desire to avoid conflict with myself, rather than with another person.","I don't appear to be highly neurotic. While I express some anxiety about exams, homework, and forgetting things, the overall tone of the essay isn't frantic or overly stressed. My response to stress seems to involve self-reflection and attempts at planning, rather than intense emotional reactions. I acknowledge my mistakes (“how could I be so stupid”) but quickly move on, showing a healthy ability to cope.",n,y,n,y,n
1562,"While I wouldn't describe myself as someone who constantly seeks out radically new experiences, I did decide to attend UT Austin, which was a big change from my small hometown.  The motivation was a desire for independence and the excitement of a fresh start, moving away from the familiar to embrace something different.  Overall, it's been a positive experience, even with the challenges of adjusting to a new social environment.","Balancing my social life with academics has been my biggest ongoing challenge.  I haven't implemented any formal time management system, instead relying on my roommate's help and prioritizing assignments based on deadlines.  Staying committed is hard; I find that immediate gratification often wins out over long-term goals. The reward is definitely the freedom and fun of college life, but the challenge is consistently making sure my schoolwork doesn't suffer.","Going to parties and hanging out with the girls in my dorm has been really energizing.  The positive interactions and shared laughter are incredibly fulfilling.  Conversely, I found that focusing solely on my relationship caused me to withdraw from these social opportunities, and ended up leaving me feeling drained and lonely when that relationship ended. This has reinforced how important social connections are to my well-being.","My disagreement with my boyfriend regarding my social life prompted a difficult conversation. My priority was to understand his perspective while also asserting my need for independence.  I tried to compromise and find common ground, but eventually, the relationship ended up ending because we couldn't reconcile our differing needs and expectations.","The break-up with my boyfriend initially caused significant stress and anxiety.  My response was emotional—lots of crying and overthinking—but eventually I started to distract myself by spending time with friends, working out, and focusing on my schoolwork. These activities helped me process my feelings and regain a sense of control.",n,n,y,y,n
1563,"I'm always up for trying new things, though sometimes I hesitate because I value a sense of familiarity and comfort.  My birthday is today, and I'm taking a girl I like out, which is definitely stepping outside my routine.  The thought of it is exciting but also makes me a bit anxious. Overall, I approach new experiences with a mix of curiosity and apprehension.","I tend to be fairly goal-oriented, but I'm not always the best at planning. I mostly focus on getting things done that seem important to me and keeping my priorities straight. However, I don’t always manage time and resources effectively, and I occasionally procrastinate. That said, I usually end up meeting my deadlines, albeit sometimes under pressure. I tend to prioritize my immediate interests over long-term goals.","Social situations can be draining for me. While I enjoy the company of people I am close to, large gatherings or interactions with strangers can leave me feeling exhausted.  I much prefer intimate interactions with those I already have established trust with.  I prefer smaller, more meaningful interactions to large, superficial ones.","I’m not always the easiest person to get along with, and I can be quite stubborn in my beliefs. Conflicts can be challenging, and I sometimes struggle to see other viewpoints. I do try to manage disagreements calmly and rationally, but my priorities lie in ensuring my own needs and wants are respected.","Stress and anxiety hit me hard.  My initial reaction is usually avoidance or internalizing the feelings.  I generally have trouble dealing with these negative emotions, and tend to need time to process before I'm able to approach things constructively. This is evident from the fact that I don’t like to take responsibility for my actions, even when the outcome clearly calls for my responsibility.",y,y,n,n,y
1564,"I'm not one for radically new experiences; I prefer things I know and understand.  However, I did try joining a fraternity, drawn by the idea of brotherhood and camaraderie.  Ultimately, the uncertainty of what it entailed scared me off. I realized it wasn't for me, which reinforced my preference for predictability and a lack of spontaneity.","I haven't really set any long-term goals yet.  My approach to college so far has been quite casual, relying on my innate abilities and attentiveness in class rather than structured planning.  This could certainly change once I face some academic challenges, though currently, I don't feel much pressure to be highly organized.","Being labeled as ""too quiet and inaggressive"" by someone today made me reflect on social interactions.  Large, lively gatherings drain my energy, while smaller, more intimate ones are more satisfying. I prefer one-on-one conversations where I can comfortably express myself without being overwhelmed.","Disagreements make me uncomfortable. I tend to avoid direct conflict. If someone disagrees with me, I'll likely try to understand their perspective and perhaps modify my own, rather than directly challenge their viewpoint, even if I maintain my internal disagreement.","I’m usually pretty calm. The stress of this assignment was actually slightly comforting -  it gave me an outlet to express my thoughts. My initial reaction to stress tends to be a self-deprecating form of humor and avoidance of direct action.  Generally, if it's not too serious, I let it pass, and my concerns tend to revolve around trivial things.",y,n,y,n,n
1565,"I'm not naturally inclined to try radically new things.  The pre-testing for college was unexpectedly revealing, though. It forced me to confront aspects of myself I hadn't considered, like my low self-esteem, prompting some self-reflection I wouldn’t have otherwise sought. While I haven't jumped into any extreme activities, that experience opened me up to considering new perspectives.","Setting and achieving goals hasn't been my strong suit.  Moving to Austin for college was a huge step, and I had to learn to manage my own life, something I was never forced to do at home.  I’d say my strategies were more reactive than proactive; I learned as I went and adjusted when needed, like finally ordering my own pizza. Staying on track was mostly about overcoming my inertia and fear of the unknown. It was challenging, yet rewarding to see how I can adapt.","Social situations often leave me drained. I've always preferred smaller, more intimate settings.  Coming to college and being away from my established friends forced me to break out of my shell, a pretty big deal for me.  I pushed myself to actively meet new people, which initially was very uncomfortable.  The reward, though, was reducing my feelings of loneliness and developing my interpersonal skills. It made me realize that I need to actively pursue social interaction, even if it's outside my comfort zone.","I tend to avoid conflict.  I value harmony and finding a middle ground more than assertive disagreement.  If I disagree with someone, I'll often try to understand their perspective first, even if I don't always agree with it. Prioritizing understanding over winning an argument is important to me.  I believe finding common ground is more constructive.","I'm prone to anxiety, especially in unfamiliar or challenging situations.  Moving to Austin and being on my own for the first time caused tremendous stress.  My initial reaction was fear, but I tackled my worries by taking small steps and seeking help when needed, like asking questions about things I was unsure of.  This experience taught me to embrace uncertainty and to learn from my mistakes.",n,n,n,n,y
1566,"I'm not someone who actively seeks out wildly new experiences, preferring the comfort of the familiar. However, downloading movies to avoid high rental fees felt like a bit of a rebellion against the established system, a small act of independence. It was surprisingly empowering to find a way around a frustrating situation. I felt satisfied, even a little smug, for having outsmarting the system.","I'm pretty good at setting and achieving goals, although my approach is more spontaneous than meticulously planned.  For example, I made a point of staying on top of my calculus quizzes; focusing on those ensured I consistently did well.  Balancing my social life with academics was more challenging, but I managed it by prioritizing what felt urgent in the moment—friends, movies, concerts—rather than sticking rigidly to a schedule. This approach often worked, but occasionally led to last-minute scrambles.","Going to a concert with friends would be energizing; I am not someone who enjoys extended solitude. A large party with lots of people would suit me well.  Spending time with close friends, like Ashlee or Cecily, always boosts my mood; there's a natural flow to those interactions that feels incredibly fulfilling.  Conversely, I’ve found that trying to maintain large social networks can quickly leave me drained.  I much prefer deep connections with a smaller circle.","Disagreements aren't something I actively avoid, but I tend to prioritize maintaining harmony. When Nicole got upset with Adam, for example, I offered to talk to her. My main concern wasn't necessarily solving the conflict itself but offering support and reassurance to a friend in need, to help ease the tension.  I’m more concerned about people’s feelings than winning arguments.","Stress and anxiety are certainly familiar feelings. When overwhelmed by my psychology survey, my initial reaction was frustration, bordering on anger; I even considered lashing out at the computer. To manage it, I simply pushed myself to finish it. I prefer to deal with stressful situations by taking action and getting it done instead of dwelling on anxiety. The reward is finishing the task rather than the process of managing the emotions that come with it.",n,y,y,y,n
1567,"I haven't had many opportunities to try completely new things. My life feels pretty confined by my beliefs and worries, and I often stick to what's familiar, even if it doesn't make me happy.  I sometimes think about traveling or exploring different cultures, but my anxieties hold me back. The one exception was when I tried making the New York City background, and that was rewarding because it allowed me to express my feelings about my long distance relationship in a creative way.","I'm a very conscientious person.  I plan my time carefully, always aiming to stay on top of my schoolwork and responsibilities.  For example, I make detailed to-do lists and set reminders. My self-discipline is one of my strengths; and although I struggle with anxiety, my conscientiousness keeps me functioning. I'm more organized than most people I know.","Social interactions generally drain me.  I find large groups overwhelming, and I prefer smaller, more intimate settings.  Even then, I often feel awkward and don't feel comfortable engaging much socially.  This essay, though, was different. Pouring out my feelings allowed for catharsis.","I usually try to avoid conflict,  but it is often inevitable. I tend to prioritize maintaining harmony and finding common ground, even if it means compromising my own beliefs, as this is hard for me. Sometimes I feel like I'm letting myself down while trying to be agreeable. My religion dictates my morals, which often conflict with my desires.","I experience anxiety and stress frequently.  My worries about my relationship, my future, and my faith create a lot of internal turmoil. When I feel overwhelmed, I tend to turn inwards and overthink, sometimes even feeling paralyzed. Trying to write this essay helped manage these feelings, though, at least a little.",n,y,n,y,y
